point,budget,memories,plan,pair,hops,width,max_link_km,repeaters,wp_min,utility_under_paper,utility_under_coordinated,utility_under_ext
midrange,6,100,ext,Edmonton-Kamloops,3,27,300.0,Calgary;KAM-CAL:4,8.538149682454624e-10,-18.239049333667758,-19.113546958309822,-78.48976432375468
midrange,6,100,ext,Kamloops-Kelowna,1,14,190.0,,3.1342095939956728e-06,-5.116048763111619,-5.116148998113128,-5.116048763111619
midrange,6,100,ext,Kamloops-Vancouver,2,27,216.0,VAN-KAM:2,7.436417499013056e-07,-7.829979028598723,-7.830071336981587,-19.81778068625985
midrange,6,100,ext,Kelowna-Vancouver,2,52,234.0,VAN-KEL:2,3.3574019909802124e-07,-8.977241512400138,-8.977331081498756,-21.414656988179978
midrange,6,100,ext,Montreal-Ottawa,1,27,200.0,,2.7e-06,-5.33119101621633,-5.331291340572694,-5.3311910162163265
midrange,6,100,ext,Montreal-Toronto,3,52,225.0,Ottawa;TOR-OTT:3,6.934311447249285e-07,-8.573435868610808,-9.161615511548703,-46.586241503820034
midrange,6,100,ext,Ottawa-Toronto,2,27,225.0,TOR-OTT:3,3.6005078668409747e-07,-8.876386378488244,-9.461377692600326,-30.28168312376754
projected,1000000,100,paper,Calgary-Edmonton,4,27,75.0,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3,0.0640270900528647,12.399288867945556,11.342078951206348,0.3266434913332261
projected,1000000,100,paper,Calgary-Kamloops,8,27,75.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1,0.0640270900528647,12.07998430502236,10.639198450791765,-16.03048271133915
projected,1000000,100,paper,Calgary-Kelowna,8,14,76.2,KEL-CAL:7;KEL-CAL:6;KEL-CAL:5;KEL-CAL:4;KEL-CAL:3;KEL-CAL:2;KEL-CAL:1,0.030017743045081,10.987117370765173,9.546167281838168,-24.579760580519334
projected,1000000,100,paper,Calgary-Saskatoon,11,14,75.7,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;Edmonton;EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6,0.03134209593995679,10.80984067750282,9.245699294866522,-39.05101165823067
projected,1000000,100,paper,Calgary-Vancouver,13,14,75.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1,0.03319923187926317,10.73313945438532,9.17346369461714,-46.79418405666793
projected,1000000,100,paper,Edmonton-Kamloops,12,14,75.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1,0.03319923187926317,10.813018283154017,9.180940410148699,-43.493126528394306
projected,1000000,100,paper,Edmonton-Kelowna,12,14,76.2,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KEL-CAL:7;KEL-CAL:6;KEL-CAL:5;KEL-CAL:4;KEL-CAL:3;KEL-CAL:2;KEL-CAL:1,0.030017743045081,10.667683929002695,9.07957086848029,-44.63881106847183
projected,1000000,100,paper,Edmonton-Saskatoon,7,27,75.7,EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6,0.06044547074134525,12.076774216672725,10.7038193951617,-12.505259329549341
projected,1000000,100,paper,Edmonton-Vancouver,17,14,75.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1,0.03319923187926317,10.413540909147923,8.711612151877333,-66.85339964809535
projected,1000000,100,paper,Kamloops-Kelowna,3,14,63.3,KAM-KEL:1;KAM-KEL:2,0.08500830739673838,12.88801658820359,12.01791012360169,5.6055603181206575
projected,1000000,100,paper,Kamloops-Saskatoon,19,14,75.7,KAM-CAL:1;KAM-CAL:2;KAM-CAL:3;KAM-CAL:4;KAM-CAL:5;KAM-CAL:6;KAM-CAL:7;Calgary;CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;Edmonton;EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6,0.03134209593995679,10.170642849511564,8.396089490017832,-79.16944357860196
projected,1000000,100,paper,Kamloops-Vancouver,5,27,72.0,VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1,0.08153869645085443,12.668277107398097,11.479288296057097,-2.0788314537088133
projected,1000000,100,paper,Kelowna-Saskatoon,16,27,80.0,KEL-CAL:1;KEL-CAL:2;KEL-CAL:3;KEL-CAL:4;KEL-CAL:5;KEL-CAL:6;KEL-CAL:7;Calgary;CAL-SAS:1;CAL-SAS:2;CAL-SAS:3;CAL-SAS:4;CAL-SAS:5;CAL-SAS:6;CAL-SAS:7,0.04279211619645008,10.859648285317652,9.273918172684612,-54.407537898198555
projected,1000000,100,paper,Kelowna-Vancouver,8,27,72.0,KAM-KEL:2;KAM-KEL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1,0.08153869645085443,12.428786754985534,11.199638003567518,-10.482296798060737
projected,1000000,100,paper,Montreal-Ottawa,3,27,66.7,OTT-MON:2;OTT-MON:1,0.12532289850754513,13.447990890572596,12.57684795799653,7.196809503183356
projected,1000000,100,paper,Montreal-Toronto,9,52,75.0,OTT-MON:2;OTT-MON:1;Ottawa;TOR-OTT:5;TOR-OTT:4;TOR-OTT:3;TOR-OTT:2;TOR-OTT:1,0.12331143269440609,12.945690352459057,11.623282522175014,-9.326082042147638
projected,1000000,100,paper,Ottawa-Toronto,6,27,75.0,TOR-OTT:5;TOR-OTT:4;TOR-OTT:3;TOR-OTT:2;TOR-OTT:1,0.0640270900528647,12.239652522105095,10.948554545205234,-7.851904302263023
projected,1000000,100,paper,Saskatoon-Vancouver,19,14,144.0,CAL-SAS:7;CAL-SAS:6;CAL-SAS:5;CAL-SAS:4;CAL-SAS:3;CAL-SAS:2;CAL-SAS:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:3;VAN-KAM:1,0.00012768151750982735,2.231234702730766,1.6461972095053174,-98.84659951853908
projected,1000000,100,coordinated,Calgary-Edmonton,4,27,75.0,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3,0.0640270900528647,12.399288867945556,11.342078951206348,0.3266434913332261
projected,1000000,100,coordinated,Calgary-Kamloops,8,27,75.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1,0.0640270900528647,12.07998430502236,10.639198450791765,-16.03048271133915
projected,1000000,100,coordinated,Calgary-Kelowna,8,14,76.2,KEL-CAL:7;KEL-CAL:6;KEL-CAL:5;KEL-CAL:4;KEL-CAL:3;KEL-CAL:2;KEL-CAL:1,0.030017743045081,10.987117370765173,9.546167281838168,-24.579760580519334
projected,1000000,100,coordinated,Calgary-Saskatoon,11,14,75.7,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;Edmonton;EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6,0.03134209593995679,10.80984067750282,9.245699294866522,-39.05101165823067
projected,1000000,100,coordinated,Calgary-Vancouver,13,14,75.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1,0.03319923187926317,10.73313945438532,9.17346369461714,-46.79418405666793
projected,1000000,100,coordinated,Edmonton-Kamloops,12,14,75.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1,0.03319923187926317,10.813018283154017,9.180940410148699,-43.493126528394306
projected,1000000,100,coordinated,Edmonton-Kelowna,12,14,76.2,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KEL-CAL:7;KEL-CAL:6;KEL-CAL:5;KEL-CAL:4;KEL-CAL:3;KEL-CAL:2;KEL-CAL:1,0.030017743045081,10.667683929002695,9.07957086848029,-44.63881106847183
projected,1000000,100,coordinated,Edmonton-Saskatoon,7,27,75.7,EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6,0.06044547074134525,12.076774216672725,10.7038193951617,-12.505259329549341
projected,1000000,100,coordinated,Edmonton-Vancouver,17,14,75.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1,0.03319923187926317,10.413540909147923,8.711612151877333,-66.85339964809535
projected,1000000,100,coordinated,Kamloops-Kelowna,3,14,63.3,KAM-KEL:1;KAM-KEL:2,0.08500830739673838,12.88801658820359,12.01791012360169,5.6055603181206575
projected,1000000,100,coordinated,Kamloops-Saskatoon,19,14,75.7,KAM-CAL:1;KAM-CAL:2;KAM-CAL:3;KAM-CAL:4;KAM-CAL:5;KAM-CAL:6;KAM-CAL:7;Calgary;CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;Edmonton;EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6,0.03134209593995679,10.170642849511564,8.396089490017832,-79.16944357860196
projected,1000000,100,coordinated,Kamloops-Vancouver,5,27,72.0,VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1,0.08153869645085443,12.668277107398097,11.479288296057097,-2.0788314537088133
projected,1000000,100,coordinated,Kelowna-Saskatoon,16,27,80.0,KEL-CAL:1;KEL-CAL:2;KEL-CAL:3;KEL-CAL:4;KEL-CAL:5;KEL-CAL:6;KEL-CAL:7;Calgary;CAL-SAS:1;CAL-SAS:2;CAL-SAS:3;CAL-SAS:4;CAL-SAS:5;CAL-SAS:6;CAL-SAS:7,0.04279211619645008,10.859648285317652,9.273918172684612,-54.407537898198555
projected,1000000,100,coordinated,Kelowna-Vancouver,8,27,72.0,KAM-KEL:2;KAM-KEL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1,0.08153869645085443,12.428786754985534,11.199638003567518,-10.482296798060737
projected,1000000,100,coordinated,Montreal-Ottawa,3,52,66.7,OTT-MON:2;OTT-MON:1,0.24136261934786468,14.393543106550219,13.522400173974155,9.791308570100519
projected,1000000,100,coordinated,Montreal-Toronto,9,27,75.0,OTT-MON:2;OTT-MON:1;Ottawa;TOR-OTT:5;TOR-OTT:4;TOR-OTT:3;TOR-OTT:2;TOR-OTT:1,0.0640270900528647,12.000138136481432,10.67773030619739,-17.33917905132832
projected,1000000,100,coordinated,Ottawa-Toronto,6,27,75.0,TOR-OTT:5;TOR-OTT:4;TOR-OTT:3;TOR-OTT:2;TOR-OTT:1,0.0640270900528647,12.239652522105095,10.948554545205234,-7.851904302263023
projected,1000000,100,coordinated,Saskatoon-Vancouver,19,14,144.0,CAL-SAS:7;CAL-SAS:6;CAL-SAS:5;CAL-SAS:4;CAL-SAS:3;CAL-SAS:2;CAL-SAS:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:3;VAN-KAM:1,0.00012768151750982735,2.231234702730766,1.6461972095053174,-98.84659951853908
projected,1000000,100,ext,Calgary-Edmonton,4,14,75.0,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3,0.03319923187926317,11.451756287839691,10.394546371100484,-3.375154351047959
projected,1000000,100,ext,Calgary-Kamloops,8,14,75.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1,0.03319923187926317,11.132451724916496,9.691665870685902,-23.434076040441806
projected,1000000,100,ext,Calgary-Kelowna,8,27,76.2,KEL-CAL:7;KEL-CAL:6;KEL-CAL:5;KEL-CAL:4;KEL-CAL:3;KEL-CAL:2;KEL-CAL:1,0.05789136158694193,11.934649950871037,10.493699861944032,-17.159344299058553
projected,1000000,100,ext,Calgary-Saskatoon,8,14,80.0,CAL-SAS:1;CAL-SAS:2;CAL-SAS:3;CAL-SAS:4;CAL-SAS:5;CAL-SAS:6;CAL-SAS:7,0.0221885046944556,10.551114308311208,9.109760191417386,-28.02594920485093
projected,1000000,100,ext,Calgary-Vancouver,13,27,75.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1,0.0640270900528647,11.680672034491185,10.120996274723005,-34.79327496716261
projected,1000000,100,ext,Edmonton-Kamloops,12,14,75.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1,0.03319923187926317,10.813018283154017,9.180940410148699,-43.493126528394306
projected,1000000,100,ext,Edmonton-Kelowna,12,14,76.2,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KEL-CAL:7;KEL-CAL:6;KEL-CAL:5;KEL-CAL:4;KEL-CAL:3;KEL-CAL:2;KEL-CAL:1,0.030017743045081,10.667683929002695,9.07957086848029,-44.63881106847183
projected,1000000,100,ext,Edmonton-Saskatoon,7,27,75.7,EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6,0.06044547074134525,12.076774216672725,10.7038193951617,-12.505259329549341
projected,1000000,100,ext,Edmonton-Vancouver,17,14,75.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1,0.03319923187926317,10.413540909147923,8.711612151877333,-66.85339964809535
projected,1000000,100,ext,Kamloops-Kelowna,3,14,63.3,KAM-KEL:1;KAM-KEL:2,0.08500830739673838,12.88801658820359,12.01791012360169,5.6055603181206575
projected,1000000,100,ext,Kamloops-Saskatoon,16,14,80.0,KAM-CAL:1;KAM-CAL:2;KAM-CAL:3;KAM-CAL:4;KAM-CAL:5;KAM-CAL:6;KAM-CAL:7;Calgary;CAL-SAS:1;CAL-SAS:2;CAL-SAS:3;CAL-SAS:4;CAL-SAS:5;CAL-SAS:6;CAL-SAS:7,0.0221885046944556,9.912115705211788,8.363751611214953,-68.14418190033038
projected,1000000,100,ext,Kamloops-Vancouver,5,27,72.0,VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1,0.08153869645085443,12.668277107398097,11.479288296057097,-2.0788314537088133
projected,1000000,100,ext,Kelowna-Saskatoon,16,27,80.0,KEL-CAL:1;KEL-CAL:2;KEL-CAL:3;KEL-CAL:4;KEL-CAL:5;KEL-CAL:6;KEL-CAL:7;Calgary;CAL-SAS:1;CAL-SAS:2;CAL-SAS:3;CAL-SAS:4;CAL-SAS:5;CAL-SAS:6;CAL-SAS:7,0.04279211619645008,10.859648285317652,9.273918172684612,-54.407537898198555
projected,1000000,100,ext,Kelowna-Vancouver,5,14,78.0,VAN-KEL:4;VAN-KEL:3;VAN-KEL:2;VAN-KEL:1,0.02606921991328017,11.02313962736589,9.8333138904711,-10.110082046971165
projected,1000000,100,ext,Montreal-Ottawa,3,27,66.7,OTT-MON:2;OTT-MON:1,0.12532289850754513,13.447990890572596,12.57684795799653,7.196809503183356
projected,1000000,100,ext,Montreal-Toronto,7,52,77.1,TOR-MON:6;TOR-MON:5;TOR-MON:4;TOR-MON:3;TOR-MON:2;TOR-MON:1,0.10375364037838179,12.85623002790598,11.483099277565156,-7.2661655096936375
projected,1000000,100,ext,Ottawa-Toronto,6,27,75.0,TOR-OTT:5;TOR-OTT:4;TOR-OTT:3;TOR-OTT:2;TOR-OTT:1,0.0640270900528647,12.239652522105095,10.948554545205234,-7.851904302263023
projected,1000000,100,ext,Saskatoon-Vancouver,19,14,144.0,CAL-SAS:7;CAL-SAS:6;CAL-SAS:5;CAL-SAS:4;CAL-SAS:3;CAL-SAS:2;CAL-SAS:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:3;VAN-KAM:1,0.00012768151750982735,2.231234702730766,1.6461972095053174,-98.84659951853908
projected,40,100,paper,Calgary-Edmonton,4,4,75.0,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3,0.009485494822646622,9.644401365782088,8.58719144904288,-10.536313442531982
projected,40,100,paper,Calgary-Kamloops,8,27,75.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1,0.0640270900528647,12.07998430502236,10.639198450791765,-16.03048271133915
projected,40,100,paper,Calgary-Kelowna,8,27,76.2,KEL-CAL:7;KEL-CAL:6;KEL-CAL:5;KEL-CAL:4;KEL-CAL:3;KEL-CAL:2;KEL-CAL:1,0.05789136158694193,11.934649950871037,10.493699861944032,-17.159344299058553
projected,40,100,paper,Calgary-Saskatoon,11,14,75.7,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;Edmonton;EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6,0.03134209593995679,10.80984067750282,9.245699294866522,-39.05101165823067
projected,40,100,paper,Calgary-Vancouver,13,27,75.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1,0.0640270900528647,11.680672034491185,10.120996274723005,-34.79327496716261
projected,40,100,paper,Edmonton-Kamloops,12,14,75.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1,0.03319923187926317,10.813018283154017,9.180940410148699,-43.493126528394306
projected,40,100,paper,Edmonton-Kelowna,12,14,76.2,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KEL-CAL:7;KEL-CAL:6;KEL-CAL:5;KEL-CAL:4;KEL-CAL:3;KEL-CAL:2;KEL-CAL:1,0.030017743045081,10.667683929002695,9.07957086848029,-44.63881106847183
projected,40,100,paper,Edmonton-Saskatoon,7,52,75.7,EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6,0.11641349920555381,13.022326432650349,11.649371611139323,-6.165143544128768
projected,40,100,paper,Edmonton-Vancouver,17,14,75.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1,0.03319923187926317,10.413540909147923,8.711612151877333,-66.85339964809535
projected,40,100,paper,Kamloops-Kelowna,3,14,63.3,KAM-KEL:1;KAM-KEL:2,0.08500830739673838,12.88801658820359,12.01791012360169,5.6055603181206575
projected,40,100,paper,Kamloops-Saskatoon,19,14,75.7,KAM-CAL:1;KAM-CAL:2;KAM-CAL:3;KAM-CAL:4;KAM-CAL:5;KAM-CAL:6;KAM-CAL:7;Calgary;CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;Edmonton;EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6,0.03134209593995679,10.170642849511564,8.396089490017832,-79.16944357860196
projected,40,100,paper,Kamloops-Vancouver,5,27,72.0,VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1,0.08153869645085443,12.668277107398097,11.479288296057097,-2.0788314537088133
projected,40,100,paper,Kelowna-Saskatoon,19,14,76.2,KEL-CAL:1;KEL-CAL:2;KEL-CAL:3;KEL-CAL:4;KEL-CAL:5;KEL-CAL:6;KEL-CAL:7;Calgary;CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;Edmonton;EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6,0.030017743045081,10.108356697732424,8.333396765592033,-80.31512811867948
projected,40,100,paper,Kelowna-Vancouver,8,27,72.0,KAM-KEL:2;KAM-KEL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1,0.08153869645085443,12.428786754985534,11.199638003567518,-10.482296798060737
projected,40,100,paper,Montreal-Ottawa,3,27,66.7,OTT-MON:2;OTT-MON:1,0.12532289850754513,13.447990890572596,12.57684795799653,7.196809503183356
projected,40,100,paper,Montreal-Toronto,9,27,75.0,OTT-MON:2;OTT-MON:1;Ottawa;TOR-OTT:5;TOR-OTT:4;TOR-OTT:3;TOR-OTT:2;TOR-OTT:1,0.0640270900528647,12.000138136481432,10.67773030619739,-17.33917905132832
projected,40,100,paper,Ottawa-Toronto,6,52,75.0,TOR-OTT:5;TOR-OTT:4;TOR-OTT:3;TOR-OTT:2;TOR-OTT:1,0.12331143269440609,13.185204738082719,11.894106761182856,-2.4314687382105977
projected,40,100,paper,Saskatoon-Vancouver,12,4,151.4,EDM-SAS:5;EDM-SAS:3;EDM-SAS:1;CAL-EDM:3;CAL-EDM:1;KAM-CAL:7;KAM-CAL:5;KAM-CAL:3;KAM-CAL:1;VAN-KAM:4;VAN-KAM:2,2.004748934509094e-05,0.11950570727272318,-1.3202800019896532,-168.39323037766616
projected,40,100,coordinated,Calgary-Edmonton,4,14,75.0,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3,0.03319923187926317,11.451756287839691,10.394546371100484,-3.375154351047959
projected,40,100,coordinated,Calgary-Kamloops,8,27,75.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1,0.0640270900528647,12.07998430502236,10.639198450791765,-16.03048271133915
projected,40,100,coordinated,Calgary-Kelowna,8,27,76.2,KEL-CAL:7;KEL-CAL:6;KEL-CAL:5;KEL-CAL:4;KEL-CAL:3;KEL-CAL:2;KEL-CAL:1,0.05789136158694193,11.934649950871037,10.493699861944032,-17.159344299058553
projected,40,100,coordinated,Calgary-Saskatoon,11,4,75.7,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;Edmonton;EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6,0.00895488455427337,9.002485755445216,7.438344372808919,-58.750866138262566
projected,40,100,coordinated,Calgary-Vancouver,13,27,75.0,KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1,0.0640270900528647,11.680672034491185,10.120996274723005,-34.79327496716261
projected,40,100,coordinated,Edmonton-Kamloops,12,14,75.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1,0.03319923187926317,10.813018283154017,9.180940410148699,-43.493126528394306
projected,40,100,coordinated,Edmonton-Kelowna,12,14,76.2,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KEL-CAL:7;KEL-CAL:6;KEL-CAL:5;KEL-CAL:4;KEL-CAL:3;KEL-CAL:2;KEL-CAL:1,0.030017743045081,10.667683929002695,9.07957086848029,-44.63881106847183
projected,40,100,coordinated,Edmonton-Saskatoon,7,52,75.7,EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6,0.11641349920555381,13.022326432650349,11.649371611139323,-6.165143544128768
projected,40,100,coordinated,Edmonton-Vancouver,17,4,75.0,CAL-EDM:3;CAL-EDM:2;CAL-EDM:1;Calgary;KAM-CAL:7;KAM-CAL:6;KAM-CAL:5;KAM-CAL:4;KAM-CAL:3;KAM-CAL:2;KAM-CAL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1,0.009485494822646622,8.606185987090317,6.904257229819729,-97.26505965112521
projected,40,100,coordinated,Kamloops-Kelowna,3,14,63.3,KAM-KEL:1;KAM-KEL:2,0.08500830739673838,12.88801658820359,12.01791012360169,5.6055603181206575
projected,40,100,coordinated,Kamloops-Saskatoon,19,14,75.7,KAM-CAL:1;KAM-CAL:2;KAM-CAL:3;KAM-CAL:4;KAM-CAL:5;KAM-CAL:6;KAM-CAL:7;Calgary;CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;Edmonton;EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6,0.03134209593995679,10.170642849511564,8.396089490017832,-79.16944357860196
projected,40,100,coordinated,Kamloops-Vancouver,5,27,72.0,VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1,0.08153869645085443,12.668277107398097,11.479288296057097,-2.0788314537088133
projected,40,100,coordinated,Kelowna-Saskatoon,19,14,76.2,KEL-CAL:1;KEL-CAL:2;KEL-CAL:3;KEL-CAL:4;KEL-CAL:5;KEL-CAL:6;KEL-CAL:7;Calgary;CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;Edmonton;EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6,0.030017743045081,10.108356697732424,8.333396765592033,-80.31512811867948
projected,40,100,coordinated,Kelowna-Vancouver,8,27,72.0,KAM-KEL:2;KAM-KEL:1;Kamloops;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1,0.08153869645085443,12.428786754985534,11.199638003567518,-10.482296798060737
projected,40,100,coordinated,Montreal-Ottawa,3,52,66.7,OTT-MON:2;OTT-MON:1,0.24136261934786468,14.393543106550219,13.522400173974155,9.791308570100519
projected,40,100,coordinated,Montreal-Toronto,9,27,75.0,OTT-MON:2;OTT-MON:1;Ottawa;TOR-OTT:5;TOR-OTT:4;TOR-OTT:3;TOR-OTT:2;TOR-OTT:1,0.0640270900528647,12.000138136481432,10.67773030619739,-17.33917905132832
projected,40,100,coordinated,Ottawa-Toronto,6,27,75.0,TOR-OTT:5;TOR-OTT:4;TOR-OTT:3;TOR-OTT:2;TOR-OTT:1,0.0640270900528647,12.239652522105095,10.948554545205234,-7.851904302263023
